---- Session started: Thu Feb 10 2022 13:49:56 GMT+0100 (Central European Standard Time) ----
id x y width height top right bottom left
I3Q1B_T1 1768.59375 320.34375 84.40625 25 320.34375 1853 345.34375 1768.59375
I3Q1B_T2 1853 320.34375 48.125 25 320.34375 1901.125 345.34375 1853
I3Q1B_T3 1637.953125 340.328125 31.0625 25 340.328125 1669.015625 365.328125 1637.953125
I3Q1B_T4 1669.015625 340.328125 59.96875 25 340.328125 1728.984375 365.328125 1669.015625
I3Q1B_T5 1728.984375 340.328125 38.125 25 340.328125 1767.109375 365.328125 1728.984375
I3Q1B_T6 1767.109375 340.328125 47.953125 25 340.328125 1815.0625 365.328125 1767.109375
I3Q1B_T7 1815.0625 340.328125 64.15625 25 340.328125 1879.21875 365.328125 1815.0625
I3Q1B_T8 1879.21875 340.328125 22.8125 25 340.328125 1902.03125 365.328125 1879.21875
I3Q1B_T9 1734.265625 360.3125 71.46875 25 360.3125 1805.734375 385.3125 1734.265625
I3Q1C_T0 1662.703125 390.296875 112.65625 25 390.296875 1775.359375 415.296875 1662.703125
I3Q1C_T1 1775.359375 390.296875 84.40625 25 390.296875 1859.765625 415.296875 1775.359375
I3Q1C_T2 1859.765625 390.296875 34.578125 25 390.296875 1894.34375 415.296875 1859.765625
I3Q1C_T3 1708.0625 410.28125 101.0625 25 410.28125 1809.125 435.28125 1708.0625
I3Q1C_T4 1809.125 410.28125 22.8125 25 410.28125 1831.9375 435.28125 1809.125
I3Q1C_T5 1640.875 430.265625 171.984375 25 430.265625 1812.859375 455.265625 1640.875
I3Q1C_T6 1812.859375 430.265625 38.125 25 430.265625 1850.984375 455.265625 1812.859375
I3Q1C_T7 1850.984375 430.265625 48.125 25 430.265625 1899.109375 455.265625 1850.984375
I3Q1C_T8 1724.484375 450.25 31.0625 25 450.25 1755.546875 475.25 1724.484375
I3Q1C_T9 1755.546875 450.25 59.96875 25 450.25 1815.515625 475.25 1755.546875
I3Q2_T0 1643.65625 157.71875 60.625 29 157.71875 1704.28125 186.71875 1643.65625
I3Q2_T1 1704.28125 157.71875 52.25 29 157.71875 1756.53125 186.71875 1704.28125
I3Q2_T2 1756.53125 157.71875 46.671875 29 157.71875 1803.203125 186.71875 1756.53125
I3Q2_T3 1803.203125 157.71875 40.40625 29 157.71875 1843.609375 186.71875 1803.203125
I3Q2_T4 1843.609375 157.71875 52.734375 29 157.71875 1896.34375 186.71875 1843.609375
I3Q2_T5 1715.859375 188.5625 108.265625 29 188.5625 1824.125 217.5625 1715.859375
I3Q2A_T0 1754.15625 230.40625 48.734375 25 230.40625 1802.890625 255.40625 1754.15625
I3Q2B_T0 1754.15625 260.390625 48.734375 25 260.390625 1802.890625 285.390625 1754.15625
I3Q2C_T0 1754.15625 290.375 48.734375 25 290.375 1802.890625 315.375 1754.15625
I3Q3_T0 1649.484375 157.71875 70.359375 29 157.71875 1719.84375 186.71875 1649.484375
I3Q3_T1 1719.84375 157.71875 88.921875 29 157.71875 1808.765625 186.71875 1719.84375
I3Q3_T2 1808.765625 157.71875 41.328125 29 157.71875 1850.09375 186.71875 1808.765625
I3Q3_T3 1850.09375 157.71875 40.40625 29 157.71875 1890.5 186.71875 1850.09375
I3Q3_T4 1655.703125 188.5625 78.828125 29 188.5625 1734.53125 217.5625 1655.703125
I3Q3_T5 1734.53125 188.5625 123.0625 29 188.5625 1857.59375 217.5625 1734.53125
I3Q3_T6 1857.59375 188.5625 26.703125 29 188.5625 1884.296875 217.5625 1857.59375
I3Q3_T7 1664.46875 219.40625 211.046875 29 219.40625 1875.515625 248.40625 1664.46875
I3Q3A_T0 1755.96875 261.25 45.109375 25 261.25 1801.078125 286.25 1755.96875
I3Q3B_T0 1720.875 291.234375 55.53125 25 291.234375 1776.40625 316.234375 1720.875
I3Q3B_T1 1776.40625 291.234375 59.78125 25 291.234375 1836.1875 316.234375 1776.40625
I3Q3C_T0 1744.140625 321.21875 68.765625 25 321.21875 1812.90625 346.21875 1744.140625
I3Q4_T0 1637.90625 157.71875 70.359375 29 157.71875 1708.265625 186.71875 1637.90625
I3Q4_T1 1708.265625 157.71875 104.90625 29 157.71875 1813.171875 186.71875 1708.265625
I3Q4_T2 1813.171875 157.71875 88.921875 29 157.71875 1902.09375 186.71875 1813.171875
I3Q4_T3 1651.015625 188.5625 36.703125 29 188.5625 1687.71875 217.5625 1651.015625
I3Q4_T4 1687.71875 188.5625 40.40625 29 188.5625 1728.125 217.5625 1687.71875
I3Q4_T5 1728.125 188.5625 87.375 29 188.5625 1815.5 217.5625 1728.125
I3Q4_T6 1815.5 188.5625 73.484375 29 188.5625 1888.984375 217.5625 1815.5
I3Q4_T7 1663.03125 219.40625 52.0625 29 219.40625 1715.09375 248.40625 1663.03125
I3Q4_T8 1715.09375 219.40625 76.5625 29 219.40625 1791.65625 248.40625 1715.09375
I3Q4_T9 1791.65625 219.40625 85.3125 29 219.40625 1876.96875 248.40625 1791.65625
I3Q4A_T0 1751.640625 261.25 53.765625 25 261.25 1805.40625 286.25 1751.640625
I3Q4B_T0 1748.796875 291.234375 59.453125 25 291.234375 1808.25 316.234375 1748.796875
I3Q4C_T0 1751.96875 321.21875 53.109375 25 321.21875 1805.078125 346.21875 1751.96875
I3Q5_T0 1635.453125 157.71875 60.625 29 157.71875 1696.078125 186.71875 1635.453125
I3Q5_T1 1696.078125 157.71875 21.625 29 157.71875 1717.703125 186.71875 1696.078125
