---- Session started: Fri Feb 18 2022 14:15:40 GMT+0100 (Central European Standard Time) ----

id x y width height top right bottom left
I3Q1_T1 784.203125 573.078125 21.625 29 573.078125 805.828125 602.078125 784.203125
I3Q1_T2 805.828125 573.078125 40.40625 29 573.078125 846.234375 602.078125 805.828125
I3Q1_T3 846.234375 573.078125 73.4375 29 573.078125 919.671875 602.078125 846.234375
I3Q1_T4 919.671875 573.078125 26.703125 29 573.078125 946.375 602.078125 919.671875
I3Q1_T5 946.375 573.078125 44.5625 29 573.078125 990.9375 602.078125 946.375
I3Q1_T6 990.9375 573.078125 150.65625 29 573.078125 1141.59375 602.078125 990.9375
I3Q1A_T0 893.15625 614.921875 37.65625 25 614.921875 930.8125 639.921875 893.15625
I3Q1A_T1 930.8125 614.921875 58.265625 25 614.921875 989.078125 639.921875 930.8125
I3Q1A_T2 989.078125 614.921875 21.109375 25 614.921875 1010.1875 639.921875 989.078125
I3Q1A_T3 1010.1875 614.921875 33.6875 25 614.921875 1043.875 639.921875 1010.1875
I3Q1B_T0 894.75 644.90625 37.65625 25 644.90625 932.40625 669.90625 894.75
I3Q1B_T1 932.40625 644.90625 58.265625 25 644.90625 990.671875 669.90625 932.40625
I3Q1B_T2 990.671875 644.90625 21.109375 25 644.90625 1011.78125 669.90625 990.671875
I3Q1B_T3 1011.78125 644.90625 30.515625 25 644.90625 1042.296875 669.90625 1011.78125
I3Q1C_T0 865.546875 674.890625 37.65625 25 674.890625 903.203125 699.890625 865.546875
I3Q1C_T1 903.203125 674.890625 58.265625 25 674.890625 961.46875 699.890625 903.203125
I3Q1C_T2 961.46875 674.890625 21.109375 25 674.890625 982.578125 699.890625 961.46875
I3Q1C_T3 982.578125 674.890625 88.921875 25 674.890625 1071.5 699.890625 982.578125
I3Q2_T0 696.6875 573.078125 60.625 29 573.078125 757.3125 602.078125 696.6875
I3Q2_T1 757.3125 573.078125 74.671875 29 573.078125 831.984375 602.078125 757.3125
I3Q2_T2 831.984375 573.078125 26.703125 29 573.078125 858.6875 602.078125 831.984375
I3Q2_T3 858.6875 573.078125 52.734375 29 573.078125 911.421875 602.078125 858.6875
I3Q2_T4 911.421875 573.078125 55.28125 29 573.078125 966.703125 602.078125 911.421875
I3Q2_T5 966.703125 573.078125 44.5625 29 573.078125 1011.265625 602.078125 966.703125
I3Q2_T6 1011.265625 573.078125 140.5625 29 573.078125 1151.828125 602.078125 1011.265625
I3Q2_T7 1151.828125 573.078125 71.484375 29 573.078125 1223.3125 602.078125 1151.828125
I3Q2A_T0 916.15625 614.921875 104.734375 25 614.921875 1020.890625 639.921875 916.15625
I3Q2B_T0 916.15625 644.90625 104.734375 25 644.90625 1020.890625 669.90625 916.15625
I3Q2C_T0 916.15625 674.890625 104.734375 25 674.890625 1020.890625 699.890625 916.15625
I3Q3_T0 723.578125 573.078125 60.625 29 573.078125 784.203125 602.078125 723.578125
I3Q3_T1 784.203125 573.078125 55.28125 29 573.078125 839.484375 602.078125 784.203125
I3Q3_T2 839.484375 573.078125 40.40625 29 573.078125 879.890625 602.078125 839.484375
I3Q3_T3 879.890625 573.078125 51.453125 29 573.078125 931.34375 602.078125 879.890625
I3Q3_T4 931.34375 573.078125 52.40625 29 573.078125 983.75 602.078125 931.34375
I3Q3_T5 983.75 573.078125 119.8125 29 573.078125 1103.5625 602.078125 983.75
I3Q3A_T0 895.78125 614.921875 58.328125 25 614.921875 954.109375 639.921875 895.78125
I3Q3A_T1 954.109375 614.921875 43.640625 25 614.921875 997.75 639.921875 954.109375
I3Q3A_T2 997.75 614.921875 43.5 25 614.921875 1041.25 639.921875 997.75
I3Q3B_T0 887.390625 644.90625 53.375 25 644.90625 940.765625 669.90625 887.390625
I3Q3B_T1 940.765625 644.90625 108.890625 25 644.90625 1049.65625 669.90625 940.765625
I3Q3C_T0 896.15625 674.890625 58.328125 25 674.890625 954.484375 699.890625 896.15625
I3Q3C_T1 954.484375 674.890625 43.640625 25 674.890625 998.125 699.890625 954.484375
I3Q3C_T2 998.125 674.890625 42.75 25 674.890625 1040.875 699.890625 998.125
I3Q4_T0 525.21875 573.078125 60.625 29 573.078125 585.84375 602.078125 525.21875
I3Q4_T1 585.84375 573.078125 46.671875 29 573.078125 632.515625 602.078125 585.84375
I3Q4_T2 632.515625 573.078125 40.40625 29 573.078125 672.921875 602.078125 632.515625
I3Q4_T3 672.921875 573.078125 88.453125 29 573.078125 761.375 602.078125 672.921875
I3Q4_T4 761.375 573.078125 26.703125 29 573.078125 788.078125 602.078125 761.375
I3Q4_T5 788.078125 573.078125 42.890625 29 573.078125 830.96875 602.078125 788.078125
I3Q4_T6 830.96875 573.078125 68.046875 29 573.078125 899.015625 602.078125 830.96875
I3Q4_T7 899.015625 573.078125 24.78125 29 573.078125 923.796875 602.078125 899.015625
I3Q4_T8 923.796875 573.078125 78.578125 29 573.078125 1002.375 602.078125 923.796875
I3Q4_T9 1002.375 573.078125 57.53125 29 573.078125 1059.90625 602.078125 1002.375
I3Q4_T10 1059.90625 573.078125 40.40625 29 573.078125 1100.3125 602.078125 1059.90625
I3Q4_T11 1100.3125 573.078125 44.796875 29 573.078125 1145.109375 602.078125 1100.3125
I3Q4_T12 1145.109375 573.078125 26.703125 29 573.078125 1171.8125 602.078125 1145.109375
I3Q4_T13 1171.8125 573.078125 40.40625 29 573.078125 1212.21875 602.078125 1171.8125
I3Q4_T14 1212.21875 573.078125 48.640625 29 573.078125 1260.859375 602.078125 1212.21875
I3Q4_T15 1260.859375 573.078125 72.890625 29 573.078125 1333.75 602.078125 1260.859375
I3Q4_T16 1333.75 573.078125 61.03125 29 573.078125 1394.78125 602.078125 1333.75
I3Q4A_T0 884.65625 614.921875 69.515625 25 614.921875 954.171875 639.921875 884.65625
I3Q4A_T1 954.171875 614.921875 98.21875 25 614.921875 1052.390625 639.921875 954.171875
I3Q4B_T0 892.96875 644.90625 69.515625 25 644.90625 962.484375 669.90625 892.96875
I3Q4B_T1 962.484375 644.90625 81.59375 25 644.90625 1044.078125 669.90625 962.484375
I3Q4C_T0 892.96875 674.890625 69.515625 25 674.890625 962.484375 699.890625 892.96875
I3Q4C_T1 962.484375 674.890625 81.59375 25 674.890625 1044.078125 699.890625 962.484375
I3Q5_T0 723.578125 573.078125 65.234375 29 573.078125 788.8125 602.078125 723.578125
I3Q5_T1 788.8125 573.078125 63.03125 29 573.078125 851.84375 602.078125 788.8125
I3Q5_T2 851.84375 573.078125 46.671875 29 573.078125 898.515625 602.078125 851.84375
I3Q5_T3 898.515625 573.078125 17.203125 29 573.078125 915.71875 602.078125 898.515625
I3Q5_T4 915.71875 573.078125 56.84375 29 573.078125 972.5625 602.078125 915.71875
I3Q5_T5 972.5625 573.078125 24.78125 29 573.078125 997.34375 602.078125 972.5625
I3Q5_T6 997.34375 573.078125 68.046875 29 573.078125 1065.390625 602.078125 997.34375
I3Q5A_T0 944.15625 614.921875 48.734375 25 614.921875 992.890625 639.921875 944.15625
I3Q5B_T0 944.15625 644.90625 48.734375 25 644.90625 992.890625 669.90625 944.15625
I3Q5C_T0 944.15625 674.890625 48.734375 25 674.890625 992.890625 699.890625 944.15625
I6Q1_T0 723.578125 573.078125 60.625 29 573.078125 784.203125 602.078125 723.578125
I6Q1_T1 784.203125 573.078125 21.625 29 573.078125 805.828125 602.078125 784.203125
I6Q1_T2 805.828125 573.078125 40.40625 29 573.078125 846.234375 602.078125 805.828125
I6Q1_T3 846.234375 573.078125 73.4375 29 573.078125 919.671875 602.078125 846.234375
I6Q1_T4 919.671875 573.078125 26.703125 29 573.078125 946.375 602.078125 919.671875
I6Q1_T5 946.375 573.078125 44.5625 29 573.078125 990.9375 602.078125 946.375
I6Q1_T6 990.9375 573.078125 150.65625 29 573.078125 1141.59375 602.078125 990.9375
I6Q1A_T0 888.53125 614.921875 73.734375 25 614.921875 962.265625 639.921875 888.53125
I6Q1A_T1 962.265625 614.921875 38.125 25 614.921875 1000.390625 639.921875 962.265625
I6Q1A_T2 1000.390625 614.921875 48.125 25 614.921875 1048.515625 639.921875 1000.390625
I6Q1B_T0 804.03125 644.90625 70.078125 25 644.90625 874.109375 669.90625 804.03125
I6Q1B_T1 874.109375 644.90625 89.9375 25 644.90625 964.046875 669.90625 874.109375
I6Q1B_T2 964.046875 644.90625 82.703125 25 644.90625 1046.75 669.90625 964.046875
I6Q1B_T3 1046.75 644.90625 38.125 25 644.90625 1084.875 669.90625 1046.75
I6Q1B_T4 1084.875 644.90625 48.125 25 644.90625 1133 669.90625 1084.875
I6Q1C_T0 845.328125 674.890625 73.15625 25 674.890625 918.484375 699.890625 845.328125
I6Q1C_T1 918.484375 674.890625 86.96875 25 674.890625 1005.453125 699.890625 918.484375
I6Q1C_T2 1005.453125 674.890625 38.125 25 674.890625 1043.578125 699.890625 1005.453125
I6Q1C_T3 1043.578125 674.890625 48.125 25 674.890625 1091.703125 699.890625 1043.578125
I6Q2_T0 696.6875 573.078125 60.625 29 573.078125 757.3125 602.078125 696.6875
I6Q2_T1 757.3125 573.078125 74.671875 29 573.078125 831.984375 602.078125 757.3125
I6Q2_T2 831.984375 573.078125 26.703125 29 573.078125 858.6875 602.078125 831.984375
I6Q2_T3 858.6875 573.078125 52.734375 29 573.078125 911.421875 602.078125 858.6875
I6Q2_T4 911.421875 573.078125 55.28125 29 573.078125 966.703125 602.078125 911.421875
I6Q2_T5 966.703125 573.078125 44.5625 29 573.078125 1011.265625 602.078125 966.703125
I6Q2_T6 1011.265625 573.078125 140.5625 29 573.078125 1151.828125 602.078125 1011.265625
I6Q2_T7 1151.828125 573.078125 71.484375 29 573.078125 1223.3125 602.078125 1151.828125
I6Q2A_T0 916.15625 614.921875 104.734375 25 614.921875 1020.890625 639.921875 916.15625
I6Q2B_T0 916.15625 644.90625 104.734375 25 644.90625 1020.890625 669.90625 916.15625
I6Q2C_T0 916.15625 674.890625 104.734375 25 674.890625 1020.890625 699.890625 916.15625
I6Q3_T0 652.625 573.078125 70.359375 29 573.078125 722.984375 602.078125 652.625
I6Q3_T1 722.984375 573.078125 88.921875 29 573.078125 811.90625 602.078125 722.984375
I6Q3_T2 811.90625 573.078125 41.328125 29 573.078125 853.234375 602.078125 811.90625
I6Q3_T3 853.234375 573.078125 40.40625 29 573.078125 893.640625 602.078125 853.234375
I6Q3_T4 893.640625 573.078125 82.265625 29 573.078125 975.90625 602.078125 893.640625
I6Q3_T5 975.90625 573.078125 54.9375 29 573.078125 1030.84375 602.078125 975.90625
I6Q3_T6 1030.84375 573.078125 82.421875 29 573.078125 1113.265625 602.078125 1030.84375
I6Q3_T7 1113.265625 573.078125 24.78125 29 573.078125 1138.046875 602.078125 1113.265625
I6Q3_T8 1138.046875 573.078125 44.5625 29 573.078125 1182.609375 602.078125 1138.046875
I6Q3_T9 1182.609375 573.078125 84.765625 29 573.078125 1267.375 602.078125 1182.609375
I6Q3A_T0 941.640625 614.921875 53.765625 25 614.921875 995.40625 639.921875 941.640625
I6Q3B_T0 936.328125 644.90625 64.390625 25 644.90625 1000.71875 669.90625 936.328125
I6Q3C_T0 930.328125 674.890625 76.390625 25 674.890625 1006.71875 699.890625 930.328125
I6Q4_T0 583.90625 573.078125 70.359375 29 573.078125 654.265625 602.078125 583.90625
I6Q4_T1 654.265625 573.078125 88.921875 29 573.078125 743.1875 602.078125 654.265625
I6Q4_T2 743.1875 573.078125 41.328125 29 573.078125 784.515625 602.078125 743.1875
I6Q4_T3 784.515625 573.078125 40.40625 29 573.078125 824.921875 602.078125 784.515625
I6Q4_T4 824.921875 573.078125 82.265625 29 573.078125 907.1875 602.078125 824.921875
I6Q4_T5 907.1875 573.078125 90.9375 29 573.078125 998.125 602.078125 907.1875
I6Q4_T6 998.125 573.078125 101.421875 29 573.078125 1099.546875 602.078125 998.125
I6Q4_T7 1099.546875 573.078125 82.421875 29 573.078125 1181.96875 602.078125 1099.546875
I6Q4_T8 1181.96875 573.078125 24.78125 29 573.078125 1206.75 602.078125 1181.96875
I6Q4_T9 1206.75 573.078125 44.5625 29 573.078125 1251.3125 602.078125 1206.75
I6Q4_T10 1251.3125 573.078125 84.765625 29 573.078125 1336.078125 602.078125 1251.3125
I6Q4A_T0 930.40625 614.921875 76.21875 25 614.921875 1006.625 639.921875 930.40625
I6Q4B_T0 914.890625 644.90625 107.25 25 644.90625 1022.140625 669.90625 914.890625
I6Q4C_T0 929.171875 674.890625 78.6875 25 674.890625 1007.859375 699.890625 929.171875
I6Q5_T0 648.765625 573.078125 70.359375 29 573.078125 719.125 602.078125 648.765625
I6Q5_T1 719.125 573.078125 88.921875 29 573.078125 808.046875 602.078125 719.125
I6Q5_T2 808.046875 573.078125 41.328125 29 573.078125 849.375 602.078125 808.046875
I6Q5_T3 849.375 573.078125 17.203125 29 573.078125 866.578125 602.078125 849.375
I6Q5_T4 866.578125 573.078125 97.125 29 573.078125 963.703125 602.078125 866.578125
I6Q5_T5 963.703125 573.078125 82.421875 29 573.078125 1046.125 602.078125 963.703125
I6Q5_T6 1046.125 573.078125 24.78125 29 573.078125 1070.90625 602.078125 1046.125
I6Q5_T7 1070.90625 573.078125 88.8125 29 573.078125 1159.71875 602.078125 1070.90625
I6Q5_T8 1159.71875 573.078125 111.515625 29 573.078125 1271.234375 602.078125 1159.71875
I6Q5A_T0 948 614.921875 41.0625 25 614.921875 989.0625 639.921875 948
I6Q5B_T0 933.65625 644.90625 69.75 25 644.90625 1003.40625 669.90625 933.65625
I6Q5C_T0 922.375 674.890625 92.296875 25 674.890625 1014.671875 699.890625 922.375
I7Q1_T0 723.578125 573.078125 60.625 29 573.078125 784.203125 602.078125 723.578125
I7Q1_T1 784.203125 573.078125 21.625 29 573.078125 805.828125 602.078125 784.203125
I7Q1_T2 805.828125 573.078125 40.40625 29 573.078125 846.234375 602.078125 805.828125
I7Q1_T3 846.234375 573.078125 73.4375 29 573.078125 919.671875 602.078125 846.234375
I7Q1_T4 919.671875 573.078125 26.703125 29 573.078125 946.375 602.078125 919.671875
I7Q1_T5 946.375 573.078125 44.5625 29 573.078125 990.9375 602.078125 946.375
I7Q1_T6 990.9375 573.078125 150.65625 29 573.078125 1141.59375 602.078125 990.9375
I7Q1A_T0 873.609375 614.921875 63.8125 25 614.921875 937.421875 639.921875 873.609375
I7Q1A_T1 937.421875 614.921875 22.8125 25 614.921875 960.234375 639.921875 937.421875
I7Q1A_T2 960.234375 614.921875 103.1875 25 614.921875 1063.421875 639.921875 960.234375
I7Q1B_T0 908.734375 644.90625 119.5625 25 644.90625 1028.296875 669.90625 908.734375
I7Q1C_T0 883.234375 674.890625 100.046875 25 674.890625 983.28125 699.890625 883.234375
I7Q1C_T1 983.28125 674.890625 70.53125 25 674.890625 1053.8125 699.890625 983.28125
I7Q2_T0 696.6875 573.078125 60.625 29 573.078125 757.3125 602.078125 696.6875
I7Q2_T1 757.3125 573.078125 74.671875 29 573.078125 831.984375 602.078125 757.3125
I7Q2_T2 831.984375 573.078125 26.703125 29 573.078125 858.6875 602.078125 831.984375
I7Q2_T3 858.6875 573.078125 52.734375 29 573.078125 911.421875 602.078125 858.6875
I7Q2_T4 911.421875 573.078125 55.28125 29 573.078125 966.703125 602.078125 911.421875
I7Q2_T5 966.703125 573.078125 44.5625 29 573.078125 1011.265625 602.078125 966.703125
I7Q2_T6 1011.265625 573.078125 140.5625 29 573.078125 1151.828125 602.078125 1011.265625
